#,Amount of elements in set
254,35,
255,21,
256,17,
257,10,
258,21,
259,38,
260,26,
261,7,
262,17,
263,21,
264,21,
265,41,
266,28,
267,18,
268,22,
269,33,
270,25,
271,24,
272,25,
273,18,
274,26,
275,7,
276,23,
277,19,
278,29,
279,16,
280,16,
281,29,
282,41,
283,6,
284,21,
285,24,
286,19,
287,22,
288,33,
289,21,
290,22,
291,12,
292,31,
293,24,
294,29,
295,25,
296,25,
297,27,
298,25,
299,21,
300,14,
301,28,
302,31,
303,17,
304,16,
305,18,
306,29,
307,15,
308,23,
309,30,
310,19,
311,26,
312,37,
313,31,
314,13,
315,25,
316,25,
317,20,
318,27,
319,22,
320,26,
321,16,
322,8,
323,4,
324,24,
325,19,
326,22,
327,22,
328,23,
329,31,
330,15,
331,17,
332,2,
333,21,
334,3,
335,17,
336,33,
337,12,
338,37,
339,20,
340,18,
341,20,
342,26,
343,22,
344,38,
345,14,
346,11,
347,33,
348,31,
349,9,
350,19,
351,20,
352,4,
353,20,
354,20,
355,20,
356,12,
357,24,
358,18,
359,6,
360,33,
361,31,
362,30,
363,4,
364,22,
365,20,
366,19,
367,17,
368,29,
369,19,
370,34,
371,11,
372,35,
373,26,
374,46,
375,27,
246,53,
247,25,
248,35,
249,26,
380,19,
381,17,
382,19,
383,13,
384,26,
385,17,
386,19,
387,19,
388,38,
389,34,
390,16,
391,15,
392,16,
393,32,
394,20,
395,15,
396,23,
397,21,
398,19,
399,30,
400,28,
401,11,
402,20,
403,37,
404,40,
405,23,
406,27,
407,19,
408,10,
409,19,
410,17,
411,26,
412,7,
413,12,
414,13,
415,6,
416,21,
417,14,
418,17,
419,33,
420,25,
421,27,
422,20,
423,18,
424,22,
425,14,
426,9,
427,31,
428,14,
429,25,
430,14,
431,26,
432,17,
433,12,
434,24,
435,26,
436,39,
437,18,
438,27,
439,20,
440,25,
441,28,
442,23,
443,21,
444,28,
445,29,
446,19,
447,10,
448,21,
449,37,
450,19,
451,30,
452,15,
453,31,
454,12,
455,25,
456,22,
457,9,
458,19,
459,24,
460,20,
461,17,
462,15,
463,27,
464,16,
465,28,
466,29,
467,30,
468,18,
469,9,
470,12,
471,13,
472,17,
473,36,
474,23,
475,16,
476,13,
477,15,
478,14,
479,9,
480,19,
481,13,
482,19,
483,15,
152,5,
485,24,
486,20,
487,10,
488,12,
489,6,
490,33,
491,14,
492,18,
493,18,
494,14,
495,37,
56,20,
57,10,
58,18,
59,23,
500,6,
501,29,
502,30,
503,21,
504,22,
505,33,
506,31,
507,20,
508,18,
509,11,
510,16,
511,18,
512,17,
513,13,
514,21,
515,8,
516,27,
517,14,
518,12,
519,19,
520,14,
521,23,
522,14,
523,19,
524,7,
525,28,
526,24,
527,14,
528,15,
529,17,
530,23,
531,17,
104,0,
533,7,
534,18,
535,9,
536,17,
537,2,
538,23,
539,16,
540,30,
541,22,
542,23,
543,34,
544,21,
545,23,
546,24,
547,17,
548,21,
549,22,
550,24,
551,19,
552,16,
553,16,
554,21,
555,19,
556,19,
557,10,
558,27,
559,41,
560,15,
561,40,
562,29,
563,23,
564,31,
565,13,
566,12,
566,12,
568,30,
569,25,
570,19,
571,21,
572,36,
573,12,
574,17,
575,14,
576,20,
577,11,
578,26,
579,14,
580,30,
581,24,
582,10,
583,11,
104,0,
585,27,
586,3,
587,6,
588,12,
589,25,
590,13,
591,12,
592,25,
593,25,
594,21,
595,17,
596,13,
597,13,
598,21,
599,30,
600,17,
601,13,
602,29,
603,21,
604,22,
605,13,
606,15,
607,4,
608,17,
609,32,
610,5,
611,19,
612,13,
613,13,
104,0,
615,10,
104,0,
615,10,
104,0,
619,14,
620,27,
621,23,
622,32,
623,21,
624,29,
625,12,
626,17,
627,8,
627,8,
629,26,
630,15,
631,37,
632,12,
633,5,
634,22,
635,12,
636,21,
637,12,
638,15,
639,10,
640,14,
641,10,
642,12,
643,21,
644,22,
645,14,
646,33,
647,8,
648,11,
649,30,
650,16,
651,23,
652,12,
653,25,
654,6,
655,25,
656,29,
657,20,
658,30,
659,23,
660,22,
661,28,
662,13,
663,19,
664,19,
665,9,
666,29,
667,15,
668,32,
669,25,
670,28,
671,27,
672,10,
673,21,
674,21,
675,25,
676,20,
677,14,
678,11,
679,18,
680,16,
681,20,
682,13,
683,16,
684,11,
685,13,
686,21,
687,28,
688,15,
689,18,
690,27,
691,27,
692,25,
693,14,
694,12,
695,14,
696,5,
697,25,
698,9,
699,9,
700,5,
701,1,
702,20,
703,28,
704,24,
705,10,
706,29,
707,15,
708,27,
709,24,
710,22,
711,21,
712,15,
713,26,
714,9,
715,16,
716,13,
717,32,
718,34,
719,11,
720,25,
721,19,
722,21,
723,12,
724,25,
725,28,
726,14,
727,13,
728,28,
729,18,
730,14,
731,1,
732,32,
733,32,
734,25,
735,31,
736,12,
737,25,
738,31,
739,17,
740,27,
741,23,
742,17,
743,16,
744,13,
745,22,
746,24,
747,5,
748,28,
749,25,
750,11,
751,30,
752,20,
753,40,
754,34,
755,14,
756,7,
757,20,
758,9,
759,7,
760,25,
761,30,
762,14,
763,27,
764,29,
765,23,
766,25,
767,16,
768,16,
769,8,
770,13,
771,22,
772,5,
773,9,
773,9,
775,6,
775,6,
777,7,
777,7,
779,15,
780,15,
781,14,
782,12,
783,4,
784,20,
785,12,
786,31,
787,26,
788,31,
789,18,
790,14,
791,24,
792,22,
793,29,
794,23,
795,20,
796,6,
796,6,
798,24,
799,20,
800,11,
801,12,
802,17,
803,27,
804,18,
805,26,
806,23,
807,24,
808,26,
809,20,
810,19,
811,18,
812,24,
813,16,
814,22,
815,18,
816,9,
817,20,
818,23,
819,23,
820,7,
821,13,
822,12,
823,13,
824,10,
825,15,
826,36,
827,25,
828,20,
829,18,
830,31,
831,17,
832,12,
833,20,
834,19,
835,33,
836,15,
837,21,
838,17,
839,16,
840,19,
841,15,
842,25,
843,24,
844,21,
845,12,
846,10,
847,24,
848,17,
849,23,
850,28,
851,10,
852,24,
853,24,
854,27,
855,23,
856,14,
857,12,
858,32,
859,30,
860,8,
861,15,
862,21,
863,25,
864,8,
865,15,
866,19,
867,8,
868,11,
869,20,
607,4,
871,13,
872,26,
873,25,
874,10,
875,17,
876,21,
877,23,
878,14,
879,16,
880,19,
881,13,
882,16,
883,12,
884,21,
885,32,
886,18,
887,32,
888,18,
889,15,
890,32,
891,9,
892,24,
893,27,
894,11,
895,12,
896,12,
897,27,
898,9,
898,9,
900,15,
901,25,
902,17,
903,26,
904,22,
905,22,
906,25,
907,31,
908,11,
909,22,
910,11,
911,26,
912,8,
913,18,
914,5,
915,23,
916,13,
917,42,
918,19,
919,14,
920,19,
921,27,
922,34,
923,27,
924,15,
925,15,
926,11,
927,25,
928,12,
929,28,
930,22,
931,7,
932,23,
933,20,
934,21,
935,14,
936,11,
937,11,
938,17,
939,25,
940,9,
941,12,
942,8,
943,16,
944,17,
945,18,
946,22,
947,14,
948,7,
949,10,
950,16,
951,8,
952,13,
953,12,
954,28,
955,30,
956,33,
957,16,
958,25,
959,26,
960,23,
961,28,
962,27,
963,9,
964,20,
965,20,
966,26,
967,8,
968,17,
969,17,
970,25,
971,7,
972,11,
973,18,
974,12,
975,28,
976,20,
977,15,
978,35,
979,14,
980,17,
981,28,
982,32,
983,17,
984,31,
985,10,
986,9,
987,17,
988,26,
989,10,
989,10,
991,17,
992,35,
993,18,
994,23,
995,18,
996,11,
997,16,
998,6,
998,6,
1000,16,
1001,36,
1002,14,
1003,13,
1004,12,
1005,28,
1006,16,
1007,32,
1008,37,
1009,11,
1010,23,
1011,24,
1012,16,
1013,29,
1014,16,
1015,23,
1016,32,
1017,29,
1018,38,
1019,25,
1020,23,
1021,26,
1022,14,
1023,9,
1024,23,
1025,22,
1026,15,
1027,26,
1028,10,
1029,18,
1030,17,
1031,23,
1032,27,
1033,32,
1034,27,
1035,31,
1036,17,
1037,17,
1038,25,
1039,12,
1040,18,
1041,27,
1042,7,
1043,31,
1044,4,
1045,28,
1046,28,
1047,22,
1048,14,
1049,17,
1050,20,
1051,31,
1052,17,
1053,22,
1054,8,
1055,19,
1056,18,
1057,18,
1058,17,
1059,25,
1060,27,
1061,13,
1062,7,
1063,37,
1064,48,
1065,33,
1066,18,
1067,20,
1068,18,
1069,23,
1070,18,
1071,24,
1072,14,
1073,22,
1074,27,
1075,14,
1076,20,
1077,18,
1078,26,
1079,25,
1080,16,
1081,14,
1082,16,
1083,13,
1084,28,
1085,14,
1086,16,
1087,17,
1088,16,
1089,11,
1090,19,
1091,27,
1092,10,
1093,28,
1094,29,
1095,34,
1096,23,
1097,17,
1098,19,
1099,30,
1100,27,
1101,30,
1102,29,
1103,17,
1104,12,
1104,12,
1106,29,
1107,27,
1108,24,
1109,13,
1110,32,
1111,32,
1112,22,
1113,8,
1114,7,
1115,36,
1116,23,
1117,42,
1118,26,
1119,15,
560,15,
1121,18,
1122,26,
1123,16,
1124,21,
1125,33,
1126,31,
1127,15,
1128,30,
1129,17,
1130,17,
1131,17,
1132,18,
1133,11,
1134,11,
1135,21,
1136,31,
1137,17,
1138,24,
1139,18,
1140,30,
1141,41,
1142,17,
1143,22,
1144,28,
1145,28,
1146,19,
1147,22,
1148,14,
1149,19,
1150,22,
1151,24,
1152,22,
1153,18,
1154,22,
1155,29,
1156,17,
1157,9,
1158,23,
1159,18,
1160,10,
1161,11,
1162,7,
1163,6,
1164,26,
1165,17,
1166,17,
1167,20,
1168,7,
1169,15,
1170,21,
1171,19,
1172,31,
1173,11,
1174,5,
1175,16,
1176,7,
1177,7,
1178,24,
1179,18,
1180,17,
1181,16,
1182,13,
1183,12,
1184,23,
1185,26,
1186,9,
1186,9,
1188,7,
1188,7,
1190,25,
1191,24,
1192,21,
1193,26,
1194,34,
1195,17,
1196,12,
1197,11,
1198,24,
1199,9,
1200,24,
1201,29,
1202,16,
1203,18,
1204,19,
1205,23,
1206,18,
1207,25,
1208,23,
1209,24,
1210,25,
1211,11,
1212,10,
1213,16,
1214,16,
1215,15,
1216,18,
1217,16,
1218,20,
1219,30,
1220,25,
1221,12,
1222,13,
1223,20,
1224,37,
1225,28,
1226,28,
1227,24,
1228,36,
1229,26,
1230,14,
1231,24,
1232,25,
1233,23,
1234,14,
1235,38,
1236,14,
1237,41,
1238,47,
1239,5,
1240,9,
1241,36,
1242,20,
1243,20,
1244,12,
1245,18,
1246,36,
1247,14,
1248,15,
1249,10,
1250,23,
1251,11,
1252,11,
1253,24,
1254,7,
1255,18,
1256,14,
1257,16,
1258,10,
1258,10,
1260,27,
1261,19,
1262,22,
1263,21,
1264,12,
1265,29,
1266,24,
1267,23,
1268,17,
1269,23,
1270,18,
1271,26,
1272,5,
1273,37,
1274,21,
1275,7,
1276,21,
1277,15,
1278,12,
1279,9,
1280,20,
1281,18,
1282,28,
1283,18,
1284,23,
1285,10,
1286,32,
1287,11,
1288,18,
1289,22,
1290,18,
1291,15,
1292,25,
1293,24,
1294,21,
1295,10,
1296,21,
1297,21,
1298,20,
1299,22,
1300,17,
1301,14,
1302,32,
1303,30,
1304,26,
1305,25,
1306,18,
1307,10,
1308,23,
1309,17,
1310,12,
1311,25,
1312,16,
1313,30,
1314,11,
1315,16,
1316,15,
1317,39,
1318,29,
1319,12,
1320,24,
1321,26,
1322,27,
1323,26,
1324,26,
1325,19,
1326,23,
1327,28,
1328,19,
1329,23,
1330,12,
1331,28,
1332,14,
1333,14,
1334,25,
1335,23,
1336,18,
1337,17,
1338,14,
1338,14,
1340,36,
1341,16,
1342,16,
1343,22,
1344,13,
1345,31,
1346,21,
1347,18,
1348,20,
1349,14,
1350,27,
1351,30,
1352,20,
1353,21,
1354,12,
1355,14,
1356,17,
1357,17,
1358,20,
1359,13,
1360,14,
1361,36,
1362,17,
1363,26,
1364,24,
1365,43,
1366,21,
1367,27,
1368,12,
1369,29,
1370,18,
1371,17,
1372,31,
1373,19,
1374,10,
1375,12,
1376,24,
1377,28,
1378,36,
1379,25,
1380,22,
1381,24,
1382,22,
1383,14,
1384,26,
1385,25,
1386,32,
1387,8,
1388,4,
1389,20,
1390,11,
1391,12,
1392,22,
1393,14,
1394,25,
1395,38,
1396,14,
1397,15,
1398,12,
1399,23,
1400,35,
1401,26,
1402,17,
1403,16,
1404,38,
1405,21,
1406,17,
1407,28,
1408,17,
1409,33,
1410,22,
1411,12,
1412,33,
1413,19,
1414,33,
1415,17,
1416,32,
1417,27,
1418,10,
1419,24,
1420,38,
1421,21,
1422,17,
1423,18,
1424,15,
1425,11,
1426,29,
1427,19,
1428,10,
1428,10,
1430,28,
1431,27,
1432,15,
1433,23,
1434,25,
1435,19,
1436,16,
1437,16,
1438,29,
1439,18,
1440,25,
1441,19,
1442,24,
1443,23,
1444,13,
1445,14,
1446,24,
1447,40,
1448,25,
1449,20,
1450,25,
1451,16,
1452,15,
1453,14,
1454,20,
1455,30,
1456,18,
1457,15,
1458,34,
1459,23,
1460,17,
1461,22,
1462,22,
1463,33,
1464,24,
1465,20,
1466,31,
1467,14,
1468,35,
1469,14,
1470,15,
1471,26,
1472,31,
1473,23,
1474,23,
1475,26,
1476,35,
1477,17,
1478,15,
1479,33,
1480,33,
1481,13,
1482,31,
1483,22,
1484,29,
1485,32,
1486,24,
1487,13,
1488,21,
1489,14,
1490,12,
1491,36,
1492,22,
1493,9,
1494,11,
1495,18,
1496,34,
1497,10,
1498,12,
1499,12,
1500,28,
1501,22,
1502,24,
1503,25,
1504,31,
1505,10,
1506,7,
1507,42,
1508,22,
1509,12,
1510,7,
1511,15,
1512,15,
1513,17,
1514,9,
1515,25,
1516,17,
1517,1,
1518,25,
1519,24,
1520,19,
1521,25,
1522,17,
1523,11,
1524,8,
1525,18,
1526,33,
1527,12,
1528,13,
1529,18,
1530,20,
1531,23,
1532,19,
1533,14,
1534,9,
1535,21,
1536,20,
1537,26,
1538,29,
1539,30,
1540,25,
1541,16,
1542,31,
1543,27,
1544,24,
1545,14,
1546,19,
1547,11,
1548,29,
1549,35,
1550,31,
1551,26,
1552,14,
1553,23,
1554,13,
1555,20,
1556,10,
1557,12,
1558,28,
1559,10,
1560,7,
1561,22,
1562,18,
1563,12,
1564,10,
1565,19,
1566,27,
1567,27,
1568,19,
1569,10,
1570,20,
1571,18,
1572,20,
1573,34,
1574,27,
1575,26,
1576,27,
1577,24,
1578,12,
1579,46,
1580,17,
1581,28,
1582,14,
1583,8,
1584,12,
1585,22,
1586,35,
1587,18,
1588,17,
1589,17,
1590,22,
1591,11,
1592,24,
1593,24,
104,0,
1595,14,
1596,25,
1597,11,
104,0,
1599,23,
1600,22,
1601,43,
1602,17,
104,0,
1604,27,
1605,11,
1606,28,
1607,20,
1608,26,
1609,17,
1610,10,
1610,10,
1612,68,
1613,8,
1613,8,
1615,31,
1616,20,
1617,24,
1618,12,
1619,16,
1620,40,
1621,17,
1622,15,
1623,23,
1624,30,
1625,34,
1517,1,
1627,20,
1628,22,
1629,11,
1630,27,
1631,10,
1632,4,
1633,6,
1634,6,
1635,7,
1636,4,
1637,4,
1638,13,
1639,24,
1640,8,
1641,22,
1642,15,
1643,27,
1644,19,
1645,15,
1646,23,
1647,8,
1648,18,
1649,16,
1650,27,
1651,8,
1652,22,
1653,33,
1654,23,
1655,25,
1656,24,
1657,10,
1658,18,
1659,23,
1660,24,
1661,15,
1662,16,
1663,9,
1517,1,
1665,13,
1666,10,
1667,5,
1668,7,
1669,6,
1670,10,
1671,36,
1672,19,
1673,4,
1674,19,
1675,20,
1676,26,
1677,22,
1678,32,
1679,24,
1680,18,
1681,13,
1682,11,
1683,4,
1684,12,
1685,2,
1686,4,
1687,1,
1688,10,
1689,25,
1690,23,
1691,18,
1692,7,
1693,10,
1694,6,
1695,18,
1696,24,
1697,10,
1698,24,
1699,19,
1700,11,
1701,19,
1702,8,
1703,35,
1704,16,
1705,18,
1706,11,
1707,10,
1708,19,
1709,18,
1710,16,
1711,7,
1712,30,
1713,11,
1714,9,
1715,14,
1716,26,
1717,10,
1718,24,
1719,18,
1720,10,
1721,8,
1722,29,
1723,13,
1724,18,
1725,17,
1726,9,
1727,17,
1728,16,
1729,35,
1730,16,
1731,21,
1732,14,
1733,25,
1734,30,
1735,16,
1736,20,
1737,16,
1738,28,
1739,22,
1740,33,
1741,17,
1742,4,
1743,5,
1744,30,
1745,19,
1746,39,
1747,13,
1748,17,
1749,12,
1750,17,
1751,13,
1752,36,
1753,12,
1754,29,
1755,16,
1756,26,
1757,17,
1758,17,
1759,14,
1760,26,
1761,18,
1762,17,
1763,11,
1764,24,
1765,10,
1766,23,
1767,26,
1768,9,
1768,9,
1770,8,
1771,5,
1772,12,
1773,8,
1774,6,
1775,11,
1776,18,
1777,9,
1778,8,
1779,11,
1780,9,
1781,22,
1782,23,
1783,7,
1784,11,
1785,19,
1786,29,
1787,32,
1788,18,
1789,18,
1790,17,
1791,11,
1792,48,
1793,19,
1794,17,
1795,9,
1796,20,
1797,10,
1798,11,
1799,6,
1794,17,
1795,9,
1802,11,
701,1,
1804,29,
1805,31,
1806,15,
1807,20,
1808,9,
1809,18,
1810,6,
1811,29,
1812,16,
1813,26,
1814,35,
1815,17,
1816,37,
1817,20,
1818,9,
1819,22,
1820,12,
1821,30,
1822,24,
1823,22,
1824,16,
1825,12,
1826,29,
1827,24,
1828,34,
1829,21,
1830,7,
1831,2,
1832,25,
1833,18,
1834,18,
1835,1,
1836,30,
1837,35,
1838,43,
1839,17,
1840,15,
1841,26,
1842,34,
1843,17,
1844,22,
1845,28,
1846,18,
1847,11,
1848,14,
1849,16,
1850,21,
1851,30,
1852,17,
1853,31,
1854,20,
1855,31,
1856,15,
1857,22,
1858,28,
1859,19,
1860,23,
1861,7,
1862,22,
1804,29,
1805,31,
1865,15,
1866,33,
1867,37,
1868,23,
1869,26,
1870,16,
1600,22,
1872,35,
1873,26,
1874,26,
1875,30,
1876,26,
1877,19,
1878,28,
1879,24,
1880,11,
1881,18,
1882,16,
1883,15,
1884,20,
1885,8,
1886,6,
1887,13,
1888,10,
1889,1,
1890,22,
1891,24,
1892,28,
1893,13,
1894,11,
1895,26,
1896,22,
1593,24,
104,0,
1595,14,
1596,25,
1597,11,
104,0,
1599,23,
1600,22,
1601,43,
1602,17,
104,0,
1604,27,
1605,11,
1606,28,
1911,26,
1912,22,
1913,22,
1914,21,
1915,17,
1916,18,
1917,15,
1918,22,
1919,30,
1920,31,
1921,19,
1922,25,
1923,31,
1924,3,
1925,16,
1926,19,
1927,11,
1928,23,
1929,36,
1930,9,
1931,15,
1932,9,
1933,11,
1934,33,
1935,21,
1936,12,
1937,20,
1938,19,
1939,6,
1940,19,
1941,14,
1671,36,
1672,19,
1673,4,
1674,19,
1675,20,
1676,26,
1677,22,
1949,17,
1950,35,
1804,29,
1805,31,
1806,15,
1807,20,
1808,9,
1809,18,
1810,6,
1811,29,
1812,16,
1813,26,
1961,35,
1815,17,
1816,37,
1817,20,
1818,9,
1819,22,
1820,12,
1821,30,
1822,24,
1823,22,
1824,16,
1825,12,
1826,29,
1974,21,
1975,23,
1976,21,
1977,22,
1978,20,
1979,25,
1980,14,
1981,26,
1982,9,
1983,19,
1984,20,
1985,21,
1986,20,
1987,6,
1988,25,
1989,11,
1990,7,
1991,5,
1992,19,
1993,10,
1994,26,
1995,34,
1996,18,
1997,33,
1998,26,
1999,23,
2000,30,
2001,20,
2002,20,
2003,25,
2004,17,
2005,12,
2006,34,
2007,2,
2008,11,
2009,11,
2010,25,
1989,11,
1990,7,
1991,5,
1992,19,
1993,10,
2016,19,
2017,25,
1787,32,
2019,18,
2020,29,
2021,13,
2022,22,
2023,25,
2024,14,
2025,24,
2026,24,
2027,7,
2028,9,
2028,9,
2030,20,
2031,11,
2032,5,
2033,11,
2034,20,
2035,13,
2036,17,
2037,15,
2038,28,
2039,34,
2040,9,
2041,25,
2042,27,
2043,7,
2044,10,
2045,27,
2046,30,
1671,36,
1672,19,
1673,4,
1674,19,
1675,20,
2052,20,
2053,21,
2054,25,
2055,34,
2056,10,
2057,12,
2058,19,
2059,13,
2060,28,
2061,25,
2062,21,
2063,21,
2064,14,
2065,14,
2066,9,
2067,27,
2068,18,
2069,29,
2070,14,
2071,15,
2072,22,
2073,16,
2074,3,
2075,23,
2076,11,
2076,11,
2078,24,
2079,14,
2080,17,
2081,18,
2082,11,
2083,8,
2084,16,
2085,22,
2086,14,
2087,13,
2088,7,
2089,9,
2090,15,
2091,14,
2092,17,
2093,18,
2094,37,
2095,19,
2096,9,
2097,24,
2098,24,
2099,13,
2100,6,
2100,6,
2102,23,
2103,17,
1517,1,
2105,19,
2106,40,
2107,16,
2108,30,
2109,22,
2110,11,
2111,12,
2112,18,
2113,35,
2114,37,
2115,35,
2116,19,
2117,11,
2118,7,
1517,1,
2120,13,
2120,13,
2122,25,
2123,36,
2124,28,
2125,18,
2126,11,
2126,11,
2128,25,
2129,16,
2130,12,
2131,13,
2132,18,
2133,10,
2134,15,
2135,18,
2136,9,
2137,8,
2138,13,
2139,37,
2140,23,
2141,23,
2142,27,
2143,13,
2144,23,
2145,25,
2146,28,
2147,32,
2148,27,
2149,17,
2150,16,
2151,21,
2152,28,
2153,32,
2154,29,
2155,20,
2156,22,
2157,17,
2158,27,
2159,16,
2160,22,
2161,24,
2162,25,
2163,18,
2164,33,
2165,19,
2166,26,
2167,23,
2168,25,
2169,26,
2170,15,
2171,17,
2172,24,
2173,28,
2174,16,
2175,24,
2176,20,
2177,10,
2178,31,
2179,26,
2180,26,
2181,26,
2182,22,
2183,33,
2184,27,
2185,18,
2186,22,
2187,33,
2188,13,
1517,1,
2190,25,
2191,20,
2192,17,
2193,23,
2194,29,
2195,22,
2196,33,
2197,18,
2198,23,
2199,14,
2200,18,
2201,12,
2202,21,
2203,18,
2204,20,
2205,23,
2206,26,
2207,30,
2208,12,
2209,47,
2210,18,
2211,15,
2212,15,
2213,24,
2214,17,
2215,38,
2216,27,
2217,12,
2218,13,
2219,26,
2220,16,
2221,10,
2222,12,
2223,27,
2224,31,
2225,28,
2226,26,
2227,7,
2228,21,
2229,17,
2230,20,
2231,25,
2232,31,
2233,8,
2234,22,
2235,21,
2236,24,
2237,31,
2238,32,
2239,12,
2240,27,
2241,33,
2242,37,
2243,22,
2244,24,
2245,7,
2245,7,
2247,24,
2248,20,
2249,26,
2250,24,
2251,33,
2252,21,
2253,31,
2254,12,
2255,11,
2256,26,
2257,24,
2258,8,
2259,31,
2260,26,
2261,12,
2262,35,
2263,30,
2264,37,
2265,14,
2266,12,
2267,13,
2268,29,
2269,28,
2270,23,
2271,23,
2272,24,
2273,12,
2274,7,
2275,16,
2276,9,
2277,5,
2278,20,
2279,24,
2280,17,
2281,27,
2282,17,
2283,24,
2284,24,
2285,26,
2286,9,
2287,36,
2288,22,
2289,11,
2290,26,
2291,24,
2292,33,
2293,28,
2294,22,
2295,32,
2296,36,
2297,28,
2298,18,
2299,10,
2300,11,
2301,11,
2302,17,
2303,12,
2304,29,
2305,18,
2306,15,
2307,18,
2308,20,
2309,18,
2310,7,
2310,7,
2312,27,
2313,8,
2314,27,
2315,11,
2316,15,
2317,1,
2318,9,
2319,14,
2320,26,
2321,2,
2322,8,
2323,14,
2324,19,
2325,26,
2326,22,
2327,19,
2328,15,
2329,26,
2330,8,
2331,10,
2332,15,
2333,26,
2334,4,
2335,29,
2336,15,
2337,21,
2338,12,
2339,34,
2340,16,
2341,17,
2342,23,
2343,11,
2344,8,
2345,31,
2346,32,
2347,23,
2348,34,
2349,12,
2350,32,
2351,29,
2352,12,
2353,14,
2353,14,
2355,29,
2356,18,
2357,9,
2358,31,
2359,22,
2360,28,
2361,10,
2362,16,
2231,25,
2364,12,
2365,24,
2366,34,
2367,11,
2368,12,
2369,13,
2370,24,
2371,15,
2372,14,
2373,20,
2374,24,
2375,30,
2376,25,
2377,32,
2378,14,
2379,26,
2380,22,
2381,14,
2382,12,
2383,15,
2384,18,
2385,17,
2386,14,
2387,23,
2388,18,
2389,12,
2390,21,
2391,15,
2392,27,
2393,28,
2394,22,
2395,13,
2396,17,
104,0,
2398,24,
2399,33,
2400,20,
2401,37,
2402,23,
2403,16,
2404,16,
2405,20,
2406,8,
2407,24,
2408,23,
2409,23,
2410,21,
2411,21,
2412,24,
2413,13,
104,0,
2415,29,
2416,19,
2417,28,
2418,24,
2419,21,
2420,15,
2421,31,
2422,34,
2423,29,
2424,8,
2425,41,
2426,10,
2427,25,
2428,38,
2429,12,
2430,19,
2431,13,
2432,27,
2433,18,
2434,12,
2435,9,
2436,14,
2437,19,
2438,12,
2439,32,
2440,10,
2441,13,
2442,24,
2443,7,
2443,7,
2445,25,
2446,11,
2447,18,
2448,16,
2449,21,
2450,21,
2451,4,
2452,5,
2453,32,
2454,31,
2455,23,
2456,17,
2457,15,
2458,25,
2459,16,
2460,13,
2461,15,
2462,20,
2463,8,
2464,7,
2465,17,
2466,24,
2467,9,
2468,11,
2469,12,
2470,17,
2471,9,
2472,5,
2473,16,
2474,17,
2475,19,
2476,7,
2477,16,
2478,13,
2479,34,
2480,15,
2481,26,
2482,18,
2483,20,
2484,20,
2485,16,
2486,16,
2487,21,
2488,8,
2489,19,
2490,26,
2491,17,
2492,13,
2493,24,
2494,17,
2495,14,
2496,10,
2496,10,
